emp_no,birth_date,first_name,last_name,dept_no,to_date
444878,1954-04-16,Vatsa,Moffat,d001,9999-01-01
444882,1953-06-20,Masoud,Cronau,d005,9999-01-01
444884,1953-01-28,Leucio,Kusalik,d005,9999-01-01
444892,1952-09-24,Eishiro,Stafford,d005,9999-01-01
444895,1952-10-03,Junichi,Colorni,d003,9999-01-01
444896,1953-08-10,Kish,Lunt,d008,9999-01-01
444899,1952-09-03,King,Heemskerk,d005,9999-01-01
444903,1952-04-03,Giao,Bazelow,d004,9999-01-01
444907,1953-12-17,Sigeru,Manders,d005,9999-01-01
444908,1955-02-21,Vatsa,Baca,d004,9999-01-01
444909,1955-07-14,Younwoo,Theuretzbacher,d004,9999-01-01
444916,1954-09-09,Rimon,Ananiadou,d005,9999-01-01
444921,1952-05-25,Gully,DuCasse,d003,9999-01-01
444922,1955-02-09,Jordanka,Naudin,d007,9999-01-01
444933,1955-03-26,Gila,Rothenberg,d004,9999-01-01
444934,1955-05-24,Oddvar,Attimonelli,d007,9999-01-01
444938,1955-12-09,Kwangsub,Bazelow,d004,9999-01-01
444946,1952-07-12,Toshimori,Erva,d004,9999-01-01
444953,1955-09-18,Anneli,Bage,d001,9999-01-01
444957,1953-06-12,Anneke,Demeyer,d005,9999-01-01
444958,1954-05-07,Maya,Skogmar,d004,9999-01-01
444964,1952-04-07,Tiina,Lalonde,d004,9999-01-01
444969,1953-07-26,Sadun,Candan,d002,9999-01-01
444974,1952-05-19,Zorica,Khasidashvili,d009,9999-01-01
444976,1954-03-04,Ranan,Nitsche,d005,9999-01-01
444978,1954-04-11,Subbu,Poupard,d008,9999-01-01
444979,1955-02-04,Takahira,Iisaku,d005,9999-01-01
444986,1953-10-15,Masaki,Eldridge,d007,9999-01-01
445010,1952-06-02,Yuqun,Brobst,d006,9999-01-01
445013,1952-03-03,Douadi,Rodier,d004,9999-01-01
445020,1955-06-26,Renny,Ligten,d007,9999-01-01
445023,1952-12-12,Tadahiro,Dredge,d007,9999-01-01
445026,1955-03-29,Kitty,Kohling,d005,9999-01-01
445035,1955-08-07,Ugo,Brodal,d005,9999-01-01
445038,1955-08-25,Mountaz,Ozeki,d001,9999-01-01
445039,1952-02-29,Manu,Stemann,d003,9999-01-01
445042,1955-08-13,Remmert,Sankaranarayanan,d009,9999-01-01
445046,1954-07-03,Hercules,Kusakari,d008,9999-01-01
445050,1952-06-22,Yongmin,Condotta,d009,9999-01-01
445060,1954-08-22,Shakhar,Rosis,d009,9999-01-01
445062,1954-01-05,Mostafa,Bamford,d003,9999-01-01
445065,1954-09-27,Sandeepan,Heinisuo,d005,9999-01-01
445071,1955-04-03,Eckart,Kirkerud,d005,9999-01-01
445073,1954-05-20,Chenxi,Kroft,d001,9999-01-01
445076,1952-08-17,Limsoon,Holburn,d003,9999-01-01
445077,1952-06-19,Parke,Marquardt,d007,9999-01-01
445080,1953-10-16,Toshimi,Takanami,d009,9999-01-01
445082,1955-09-08,Gro,Iacovou,d007,9999-01-01
445083,1954-12-06,Ute,Cheshire,d007,9999-01-01
445084,1954-10-22,Sasan,Bhattacharjee,d008,9999-01-01
445085,1953-12-04,Chenxi,Chorvat,d001,9999-01-01
445093,1954-11-30,Masaru,Oskamp,d003,9999-01-01
445099,1953-07-08,Troy,Jahnichen,d006,9999-01-01
445102,1954-01-05,Niteen,Baak,d004,9999-01-01
445110,1954-07-14,Heeju,Beerel,d004,9999-01-01
445111,1953-01-27,Christophe,Shokrollahi,d005,9999-01-01
445117,1954-07-02,Wojceich,Jording,d008,9999-01-01
445118,1955-07-26,Nikolaus,Szilard,d009,9999-01-01
445122,1953-06-23,Brendon,Farrow,d003,9999-01-01
445124,1953-03-17,Mariusz,Comyn,d004,9999-01-01
445126,1953-08-07,Sedat,Sadowski,d004,9999-01-01
445127,1952-04-14,Eran,Toyoshima,d006,9999-01-01
445132,1952-06-26,Yinlin,Bisiani,d004,9999-01-01
445137,1953-11-04,Uinam,Burnard,d005,9999-01-01
445138,1953-10-30,Janalee,Muhling,d005,9999-01-01
445139,1952-07-17,Yahiko,Oskamp,d001,9999-01-01
445141,1952-02-17,Vishv,Kinley,d004,9999-01-01
445148,1953-01-05,Urs,Schaar,d004,9999-01-01
445160,1955-02-26,Rimli,Eiron,d005,9999-01-01
445162,1955-06-25,Divine,Hofting,d001,9999-01-01
445163,1954-02-21,Saeed,Karunanithi,d004,9999-01-01
445171,1952-03-26,Maren,Compeau,d004,9999-01-01
445175,1955-03-10,Sachio,Raney,d001,9999-01-01
445176,1953-03-04,Berni,Leuchs,d004,9999-01-01
445179,1952-10-15,Yoshimitsu,Sidhu,d007,9999-01-01
445181,1955-03-03,Steve,Ranft,d004,9999-01-01
445182,1952-09-15,Subhankar,Kitai,d007,9999-01-01
445183,1954-08-27,Gita,Lemarechal,d002,9999-01-01
445190,1954-08-25,Nimmagadda,Millington,d009,9999-01-01
445199,1954-02-09,Ekawit,Piveteau,d009,9999-01-01
445202,1952-03-11,Gudjon,Sanella,d004,9999-01-01
445203,1954-05-03,Khalil,Crelier,d005,9999-01-01
445208,1952-06-02,Chrisa,Karnin,d009,9999-01-01
445209,1955-12-04,Suebskul,Fontet,d004,9999-01-01
445210,1953-09-13,Qingxiang,Biron,d005,9999-01-01
445212,1955-09-03,Arvin,Rodham,d009,9999-01-01
445217,1955-04-17,Jinya,Zockler,d009,9999-01-01
445218,1952-05-08,Gino,Decaestecker,d007,9999-01-01
445220,1953-04-12,Florina,Luft,d007,9999-01-01
445221,1953-06-21,Naftali,Hmelo,d004,9999-01-01
445223,1954-09-23,Sachin,Ruemmler,d007,9999-01-01
445228,1952-12-11,Yucel,Pietracaprina,d003,9999-01-01
445236,1953-04-09,Bernd,Kemmerer,d007,9999-01-01
445237,1954-03-07,Jongsuk,Lodder,d005,9999-01-01
445239,1953-04-20,Ebru,Schapiro,d006,9999-01-01
445240,1954-07-18,Cordelia,Garnier,d005,9999-01-01
445242,1954-11-13,Goh,Conia,d009,9999-01-01
445247,1954-04-13,Anoosh,Bernick,d009,9999-01-01
445248,1954-09-22,Leandro,Bellone,d005,9999-01-01
445249,1953-07-29,Nobuyoshi,Gargeya,d007,9999-01-01
445250,1954-06-07,Alenka,Zaiane,d006,9999-01-01
445251,1955-12-03,Ingemar,Terekhov,d004,9999-01-01
445253,1952-04-09,Paloma,Wolniewicz,d005,9999-01-01
445257,1953-10-10,Tamiya,Sinitsyn,d007,9999-01-01
445264,1953-12-07,Yannik,Masamoto,d005,9999-01-01
445266,1954-01-06,Pohua,Paciorek,d003,9999-01-01
445267,1954-06-12,Dmitri,Koblitz,d006,9999-01-01
445274,1953-12-26,Gou,Leonhardt,d002,9999-01-01
445279,1952-12-11,Zeydy,Bultermann,d007,9999-01-01
445283,1953-02-18,Dmitry,Attimonelli,d004,9999-01-01
445286,1953-01-26,Mona,Chinal,d007,9999-01-01
445297,1955-09-09,Byong,Lichtner,d005,9999-01-01
445303,1954-04-23,Lillian,Angel,d009,9999-01-01
445304,1952-11-10,Francoise,Polupanov,d002,9999-01-01
445305,1953-10-02,Aral,Petersohn,d004,9999-01-01
445306,1953-10-05,Arvind,Taubman,d007,9999-01-01
445309,1955-07-07,Anyuan,Pearson,d003,9999-01-01
445310,1954-03-20,Leaf,Kossowski,d004,9999-01-01
445314,1953-05-15,Adel,Caine,d005,9999-01-01
445315,1953-06-17,Otmar,Conde,d007,9999-01-01
445316,1955-05-21,Moni,Straney,d005,9999-01-01
445321,1952-10-15,Zeljko,Katalagarianos,d005,9999-01-01
445322,1954-11-28,Ibibia,Rossi,d009,9999-01-01
445327,1952-09-11,Pramod,Attimonelli,d004,9999-01-01
445328,1954-07-21,Aamod,Luce,d009,9999-01-01
445330,1952-05-09,Lijie,Mitina,d008,9999-01-01
445334,1954-04-07,Perla,Sessa,d005,9999-01-01
445341,1953-05-09,Josyula,Miara,d005,9999-01-01
445355,1955-10-11,Susanne,Dengi,d005,9999-01-01
445357,1952-07-25,Chaosheng,Dredge,d007,9999-01-01
445358,1953-11-06,Tomoyuki,Rehfuss,d005,9999-01-01
445366,1952-07-30,Raimond,Panienski,d001,9999-01-01
445369,1954-03-13,Akemi,Rosiles,d004,9999-01-01
445370,1952-07-13,Leaf,Shinomoto,d009,9999-01-01
445371,1952-04-09,Phillip,Tempesti,d005,9999-01-01
445373,1953-10-27,Marl,Couchot,d008,9999-01-01
445377,1953-08-07,Utpal,Erol,d004,9999-01-01
445381,1952-08-18,Heekeun,Solovay,d007,9999-01-01
445383,1952-07-17,Wojceich,Hitomi,d005,9999-01-01
445389,1953-07-08,Sariel,Begiun,d005,9999-01-01
445391,1955-12-14,Tesuro,Hopewell,d007,9999-01-01
445394,1952-08-29,Danel,Peek,d004,9999-01-01
445396,1954-12-16,Arup,Auria,d004,9999-01-01
445397,1952-12-16,Stein,Servi,d004,9999-01-01
445399,1953-01-29,Venkatesan,Menhardt,d007,9999-01-01
445402,1954-12-26,Hatem,Perz,d002,9999-01-01
445403,1953-02-14,Vitaly,Demos,d007,9999-01-01
445410,1953-07-19,Elvia,Brodie,d005,9999-01-01
445411,1952-02-08,Sven,Radhakrishnan,d004,9999-01-01
445412,1953-10-24,Odinaldo,Ratzlaff,d007,9999-01-01
445414,1952-10-04,Subhankar,Teitelbaum,d009,9999-01-01
445416,1954-09-10,Kasturi,Awdeh,d004,9999-01-01
445434,1954-04-24,Khalil,Schrift,d001,9999-01-01
445436,1954-09-16,Lobel,Schwaller,d008,9999-01-01
445437,1954-02-12,Heekeun,Honglei,d003,9999-01-01
445438,1952-09-19,Zhilian,Eldridge,d004,9999-01-01
445446,1954-07-08,Manton,Merli,d006,9999-01-01
445460,1953-02-01,Barna,Lamma,d004,9999-01-01
445463,1952-06-05,Gopalakrishnan,Perna,d001,9999-01-01
445479,1955-01-21,Urs,Porotnikoff,d004,9999-01-01
445484,1954-08-25,Yagil,Ventosa,d005,9999-01-01
445487,1955-08-09,Margo,Vasanthakumar,d007,9999-01-01
445493,1952-04-08,Arvind,Ramsey,d005,9999-01-01
445494,1952-07-24,Etsuo,Stifter,d009,9999-01-01
445496,1954-04-06,Juichirou,Makinen,d005,9999-01-01
445497,1954-02-06,Jouko,Hofmeyr,d009,9999-01-01
445498,1955-01-31,Tesuro,Oaver,d001,9999-01-01
445499,1955-09-13,Shem,Shumilov,d004,9999-01-01
445501,1954-01-06,Behnaam,Wolniewicz,d004,9999-01-01
445505,1952-11-03,Vugranam,Khalid,d007,9999-01-01
445508,1952-02-11,Moty,Lowrie,d007,9999-01-01
445509,1954-08-07,Hein,Templeman,d007,9999-01-01
445513,1955-01-29,Mamdouh,Radwan,d005,9999-01-01
445524,1954-05-22,Djelloul,Radivojevic,d001,9999-01-01
445529,1952-08-03,Surveyors,Salinas,d002,9999-01-01
445531,1954-07-04,Jamaludin,Randt,d004,9999-01-01
445534,1953-04-11,Poorav,Picht,d004,9999-01-01
445536,1954-10-25,Valery,Kumaresan,d008,9999-01-01
445546,1955-12-30,Mandell,Encarnacion,d004,9999-01-01
445547,1954-01-09,Nechama,Macedo,d005,9999-01-01
445550,1953-03-18,Shaz,Baik,d005,9999-01-01
445552,1953-04-17,Ziyad,Kleiser,d007,9999-01-01
445553,1952-09-27,Mayuri,Imataki,d007,9999-01-01
445556,1952-07-26,Badri,Schaar,d009,9999-01-01
445560,1955-05-23,Ramya,Stamatiou,d004,9999-01-01
445562,1954-08-23,Alair,Pietracaprina,d007,9999-01-01
445574,1954-03-05,Erzsebet,Murtha,d004,9999-01-01
445576,1952-06-26,Berthier,Narlikar,d005,9999-01-01
445580,1952-12-02,Mori,Lung,d004,9999-01-01
445586,1955-04-11,Somnath,Veccia,d007,9999-01-01
445587,1955-03-23,Eric,Babu,d002,9999-01-01
445589,1954-08-31,Elliott,Plotkin,d007,9999-01-01
445590,1953-11-10,Michaela,Kushner,d004,9999-01-01
445593,1955-12-05,Jovan,Eastman,d005,9999-01-01
445596,1955-03-10,Shay,Reinhard,d004,9999-01-01
445597,1954-11-16,Thodoros,Murthy,d004,9999-01-01
445600,1954-03-03,Patricia,Schlegelmilch,d005,9999-01-01
445604,1954-05-17,Thanasis,Ouhyoung,d007,9999-01-01
445611,1953-06-27,Chrisa,Murtafg,d008,9999-01-01
445614,1953-07-04,Xudong,Riexinger,d001,9999-01-01
445618,1954-03-27,Byong,Menyhert,d005,9999-01-01
445621,1954-02-12,Shmuel,Impagliazzo,d005,9999-01-01
445622,1955-10-19,Sasan,Iisaka,d002,9999-01-01
445626,1954-07-28,Satoru,Lanphier,d007,9999-01-01
445630,1955-01-21,Bangqing,Rosch,d004,9999-01-01
445632,1954-01-12,Zhiguo,Bressoud,d007,9999-01-01
445633,1955-07-23,Michaela,Barriga,d004,9999-01-01
445634,1953-09-02,Erez,Chandrasekhar,d008,9999-01-01
445645,1954-03-19,Mart,Yeung,d003,9999-01-01
445648,1954-03-28,Perry,Speer,d008,9999-01-01
445651,1952-06-24,Marla,Flexer,d005,9999-01-01
445652,1954-12-31,Florina,Lamparter,d005,9999-01-01
445654,1952-05-06,Shietung,Hertweck,d007,9999-01-01
445656,1952-10-01,Freyja,Ranka,d004,9999-01-01
445659,1954-12-23,Jagoda,Bodoff,d007,9999-01-01
445662,1954-06-04,Saeko,Uehara,d005,9999-01-01
445667,1955-12-11,Geoff,Back,d006,9999-01-01
445669,1952-08-04,Kazuhito,Callaway,d008,9999-01-01
445670,1953-10-05,Gio,Ratnaker,d007,9999-01-01
445673,1954-08-20,Yahiko,Rullman,d005,9999-01-01
445682,1954-05-26,Jongsuk,Peha,d008,9999-01-01
445685,1953-08-23,Jaana,Muntz,d005,9999-01-01
445688,1953-05-07,Gunilla,Carrere,d004,9999-01-01
445689,1952-06-09,Naraig,Shihab,d004,9999-01-01
445701,1952-07-03,Luigi,Naumovich,d003,9999-01-01
445703,1952-10-30,Badri,Murtha,d009,9999-01-01
445706,1952-09-08,Goh,Jayawardene,d005,9999-01-01
445713,1952-05-05,Kamakshi,Henders,d006,9999-01-01
445714,1954-08-11,Oguz,Yetto,d004,9999-01-01
445715,1955-05-08,Shooichi,Schurmann,d007,9999-01-01
445716,1953-06-11,Sachio,Douceur,d005,9999-01-01
445718,1954-01-29,Pranas,Steinauer,d005,9999-01-01
445721,1955-05-07,Arra,Falby,d005,9999-01-01
445725,1955-03-24,Gor,Ibel,d007,9999-01-01
445728,1955-09-29,Herb,Lorin,d006,9999-01-01
445732,1954-11-09,Shirish,Lamparter,d005,9999-01-01
445742,1953-03-18,Ayonca,Teitelbaum,d006,9999-01-01
445743,1953-11-20,Nagui,Clouatre,d005,9999-01-01
445749,1953-03-14,Rutger,Gecsel,d006,9999-01-01
445757,1954-04-23,Heeju,Chiola,d004,9999-01-01
445760,1955-06-02,Pohua,Schicker,d005,9999-01-01
445769,1952-03-29,Theirry,Aingworth,d004,9999-01-01
445772,1952-02-02,Tuval,Oehlmann,d005,9999-01-01
445781,1954-11-27,Pantung,Nollmann,d005,9999-01-01
445787,1952-11-01,Conrado,Cannard,d005,9999-01-01
445790,1952-08-18,Visit,Luon,d008,9999-01-01
445800,1953-09-21,Xiaopeng,Rosti,d009,9999-01-01
445817,1952-05-25,Sham,Peha,d001,9999-01-01
445827,1954-11-11,Kamakshi,Nilsson,d007,9999-01-01
445829,1952-08-18,Itzchak,Perl,d009,9999-01-01
445831,1954-07-26,Utpal,Gente,d008,9999-01-01
445832,1953-12-26,Hideo,Muniz,d008,9999-01-01
445837,1955-12-08,Supot,Barriga,d007,9999-01-01
445839,1954-04-03,Berhard,Solovay,d003,9999-01-01
445840,1954-11-26,Marko,Czaja,d007,9999-01-01
445844,1954-01-14,Jeane,Slobodova,d004,9999-01-01
445846,1955-06-04,Tomofumi,Chvatal,d005,9999-01-01
445848,1953-03-26,Qunsheng,Emden,d005,9999-01-01
445852,1954-12-22,Bernt,Doering,d009,9999-01-01
445868,1953-01-14,Nadjib,Collette,d002,9999-01-01
445874,1955-06-08,Stamatina,Kowalchuk,d005,9999-01-01
445877,1952-02-04,Adib,Worfolk,d001,9999-01-01
445878,1955-05-12,Toshimori,Schurmann,d007,9999-01-01
445886,1954-11-12,Kristin,Constantine,d007,9999-01-01
445888,1954-05-23,Munir,Geffroy,d004,9999-01-01
445889,1952-12-17,Christophe,Standera,d005,9999-01-01
445892,1954-10-09,Anestis,Lorch,d002,9999-01-01
445897,1955-05-29,Oddvar,Krybus,d005,9999-01-01
445900,1955-08-23,Zissis,Parfitt,d006,9999-01-01
445902,1952-08-15,Ziyad,Dulli,d005,9999-01-01
445904,1953-10-10,Kiyotoshi,Mellouli,d007,9999-01-01
445905,1954-05-27,Alair,Beetstra,d009,9999-01-01
445907,1954-02-22,Mohua,Zizka,d004,9999-01-01
445908,1953-02-25,Subhankar,Cheshire,d002,9999-01-01
445910,1955-01-01,Patricia,Fritzsche,d007,9999-01-01
445911,1955-02-28,JoAnne,Gide,d005,9999-01-01
445919,1954-06-08,Jolita,Hasham,d001,9999-01-01
445927,1953-10-25,Dekang,Nastansky,d007,9999-01-01
445928,1953-07-06,Abdulah,Ermel,d005,9999-01-01
445931,1955-09-29,Amabile,Falster,d001,9999-01-01
445932,1954-12-17,Mariusz,Schrooten,d005,9999-01-01
445934,1952-07-22,Beshir,Casperson,d002,9999-01-01
445939,1954-10-29,Niranjan,Porotnikoff,d003,9999-01-01
445956,1955-09-01,Prodip,Walstra,d007,9999-01-01
445959,1955-08-26,Henk,Savasere,d007,9999-01-01
445964,1952-05-25,Alagu,Kaelbling,d005,9999-01-01
445970,1955-12-11,Chuanti,Polajnar,d008,9999-01-01
445971,1953-03-30,Patricio,Einsfeld,d005,9999-01-01
445980,1954-08-01,Anestis,Morrow,d004,9999-01-01
445985,1952-12-12,Van,Ginesta,d005,9999-01-01
445987,1955-08-16,Xiping,Rando,d005,9999-01-01
445988,1953-04-26,Denny,Yetto,d004,9999-01-01
445995,1954-12-06,Mabo,Denny,d005,9999-01-01
445997,1952-12-31,Weiyi,Spataro,d006,9999-01-01
446003,1954-03-15,Nirmal,Beznosov,d007,9999-01-01
446024,1954-12-02,Susanna,Srimani,d004,9999-01-01
446025,1952-12-23,Gil,Walstra,d003,9999-01-01
446026,1954-03-07,Bikash,Ritcey,d004,9999-01-01
446027,1954-04-30,Genta,Vecchio,d004,9999-01-01
446030,1954-01-01,Mahmut,Peris,d004,9999-01-01
446033,1954-02-10,Jeanna,Koshino,d008,9999-01-01
446034,1952-03-03,Gad,Ertl,d004,9999-01-01
446036,1954-01-28,Supot,McClurg,d005,9999-01-01
446038,1954-09-30,Sangeeta,Ponthieu,d004,9999-01-01
446043,1955-12-06,Uinam,Emmerich,d004,9999-01-01
446044,1955-03-09,Lein,Cardazo,d003,9999-01-01
446045,1955-09-11,Margareta,Narwekar,d007,9999-01-01
446046,1953-08-15,Serap,Kleiser,d004,9999-01-01
446047,1954-04-06,Brendon,Schrift,d004,9999-01-01
446055,1955-09-27,Torsten,Ambroszkiewicz,d005,9999-01-01
446058,1953-08-18,Kaijung,Mahnke,d003,9999-01-01
446061,1955-08-31,Moie,Koyama,d004,9999-01-01
446063,1954-11-18,Mabhin,Farris,d005,9999-01-01
446068,1952-09-06,Nahum,Muniz,d005,9999-01-01
446070,1955-10-07,Koichi,Beetstra,d009,9999-01-01
446071,1953-01-09,Rasiah,Danner,d007,9999-01-01
446076,1954-01-28,Hilary,Kropatsch,d005,9999-01-01
446080,1953-11-28,Oksana,Boudaillier,d003,9999-01-01
446083,1955-04-14,Subir,Chiodo,d005,9999-01-01
446086,1955-04-08,Chrisa,Marzano,d005,9999-01-01
446087,1954-10-23,Samphel,Farris,d001,9999-01-01
446088,1952-02-03,Nevin,Verspoor,d005,9999-01-01
446089,1955-10-22,Junsik,Serov,d005,9999-01-01
446092,1954-11-11,Mara,Chepyzhov,d001,9999-01-01
446099,1955-03-26,Aloys,Huttel,d005,9999-01-01
446100,1953-02-13,Faiza,Mitina,d006,9999-01-01
446103,1953-12-07,Sorina,Kinley,d004,9999-01-01
446105,1954-12-26,Yishay,Merey,d007,9999-01-01
446106,1955-04-03,Margo,Toyoshima,d001,9999-01-01
446107,1953-02-04,Leon,Ginesta,d004,9999-01-01
446108,1953-01-28,Georg,Reinhart,d007,9999-01-01
446112,1952-09-29,Kazuhide,Liesche,d005,9999-01-01
446115,1955-11-14,Marko,Heyers,d006,9999-01-01
446122,1952-10-26,Yifei,Vieth,d004,9999-01-01
446123,1952-04-07,Chirstian,Velasco,d005,9999-01-01
446125,1952-06-19,Huican,Setia,d002,9999-01-01
446128,1953-08-04,Filipe,Rajaraman,d007,9999-01-01
446131,1954-05-05,Carrsten,Desikan,d006,9999-01-01
446132,1952-11-09,Vivian,Crabtree,d005,9999-01-01
446135,1955-08-26,Masako,Ruther,d005,9999-01-01
446137,1954-10-09,Patricio,Beeson,d007,9999-01-01
446139,1954-04-11,Odoardo,Schlenzig,d005,9999-01-01
446145,1954-12-12,Eran,Acton,d005,9999-01-01
446146,1954-12-01,Gaetan,Jonsson,d007,9999-01-01
446147,1954-12-11,Krassimir,Karunanithi,d005,9999-01-01
446149,1954-12-21,Dung,Doering,d004,9999-01-01
446150,1952-04-18,Huan,Bugrara,d007,9999-01-01
446152,1953-08-21,Zhiwei,Stentiford,d005,9999-01-01
446153,1952-02-26,Niteen,Unno,d005,9999-01-01
446159,1955-03-12,Selwyn,Dengi,d006,9999-01-01
446160,1952-05-04,Huei,Broder,d004,9999-01-01
446162,1954-04-23,Toong,Ponthieu,d004,9999-01-01
446171,1953-10-08,Zhonghua,Narahara,d005,9999-01-01
446178,1955-12-07,Georg,Fiutem,d004,9999-01-01
446189,1953-02-04,Kwangyoen,Muhlberg,d002,9999-01-01
446190,1955-12-19,Jaroslava,Baba,d004,9999-01-01
446193,1953-05-29,Yoshimitsu,Gimbel,d005,9999-01-01
446195,1953-02-06,Licheng,Shimshoni,d004,9999-01-01
446198,1952-10-31,Gita,Sinitsyn,d004,9999-01-01
446206,1955-04-11,Jiafu,Legleitner,d005,9999-01-01
446209,1955-04-21,Arumugam,Iisaka,d009,9999-01-01
446213,1954-05-02,Arra,Schnabel,d001,9999-01-01
446217,1952-03-31,Visit,Genther,d001,9999-01-01
446223,1953-07-25,Gay,Perin,d007,9999-01-01
446241,1952-05-23,Oscar,Schrooten,d005,9999-01-01
446243,1955-11-25,Along,Schwartzbauer,d007,9999-01-01
446244,1955-02-13,Denis,Baez,d007,9999-01-01
446248,1955-05-18,Yishai,Szemeredi,d005,9999-01-01
446249,1955-10-19,Ottavia,Thisen,d007,9999-01-01
446252,1953-09-02,Mahendra,Swan,d005,9999-01-01
446254,1952-10-26,Arve,Luit,d007,9999-01-01
446259,1953-03-04,Qingxiang,Birjandi,d003,9999-01-01
446261,1955-03-06,Zhilian,Acton,d004,9999-01-01
446264,1955-01-26,Kasturi,Barriga,d006,9999-01-01
446265,1955-05-31,Narain,Bakhtari,d004,9999-01-01
446271,1955-02-13,Jiong,Shrader,d004,9999-01-01
446272,1953-02-11,Arne,McClure,d007,9999-01-01
446274,1954-05-21,Lucian,Penttonen,d005,9999-01-01
446276,1953-08-21,Becky,Stroustrup,d009,9999-01-01
446278,1955-02-15,Kristin,Duclos,d005,9999-01-01
446283,1955-01-17,Shrikanth,Wursthorn,d005,9999-01-01
446284,1952-12-30,DAIDA,Ramsak,d004,9999-01-01
446285,1954-02-05,Arto,Shanbhogue,d004,9999-01-01
446287,1954-12-12,Bilhanan,Nyrup,d005,9999-01-01
446290,1955-11-19,Itzchak,Lortz,d008,9999-01-01
446293,1953-02-09,Zhonghui,Shokrollahi,d009,9999-01-01
446297,1955-02-23,Taegyun,Chiodo,d001,9999-01-01
446302,1955-09-23,Zhiguo,Siepmann,d005,9999-01-01
446304,1955-10-07,Chikako,Koshino,d006,9999-01-01
446313,1954-01-28,Howell,Benzmuller,d004,9999-01-01
446314,1953-02-21,Yuguang,Speek,d004,9999-01-01
446319,1955-07-10,Adam,Siepmann,d007,9999-01-01
446322,1953-12-08,Kwun,Khalil,d003,9999-01-01
446323,1954-03-01,Leszek,Peck,d006,9999-01-01
446324,1955-04-17,Marit,Matzov,d005,9999-01-01
446326,1952-03-19,Basem,Peak,d006,9999-01-01
446328,1954-08-15,Feixiong,Pehl,d004,9999-01-01
446337,1953-12-17,Tru,Savasere,d005,9999-01-01
446338,1955-03-15,Gonzalo,Coorg,d004,9999-01-01
446348,1955-04-02,Panayotis,Kalloufi,d008,9999-01-01
446350,1954-07-17,Marl,Zolotykh,d004,9999-01-01
446352,1954-06-20,Sariel,Muhlberg,d005,9999-01-01
446355,1954-10-21,Kiam,Vieri,d005,9999-01-01
446369,1954-04-14,Matt,Zolotykh,d008,9999-01-01
446370,1953-05-29,Bedrich,Sewelson,d001,9999-01-01
446373,1955-05-14,Mizuhito,Rabehasaina,d005,9999-01-01
446376,1952-06-21,Duangkaew,DeMori,d002,9999-01-01
446377,1955-02-17,Tadahiko,Hiraishi,d002,9999-01-01
446380,1952-09-28,Fumiyo,Egerstedt,d004,9999-01-01
446391,1952-02-16,Kauko,Camarinopoulos,d005,9999-01-01
446392,1952-08-09,Licheng,Bernardinello,d005,9999-01-01
446398,1955-03-23,Conor,Shiratori,d004,9999-01-01
446402,1955-06-12,Goa,Snedden,d004,9999-01-01
446403,1955-09-03,Nathan,Geffroy,d007,9999-01-01
446404,1953-07-08,Malu,Luks,d005,9999-01-01
446411,1955-04-16,Martial,Khalid,d007,9999-01-01
446419,1953-12-25,Arto,Collette,d009,9999-01-01
446421,1955-07-06,Toshimori,Copas,d005,9999-01-01
446430,1953-03-19,Tooru,Tramer,d004,9999-01-01
446431,1955-12-04,Youpyo,Foong,d007,9999-01-01
446435,1953-06-11,Zhaofang,Beetstra,d003,9999-01-01
446439,1952-02-27,Marko,Kuszyk,d004,9999-01-01
446442,1953-03-04,Chenye,Levergood,d002,9999-01-01
446443,1955-03-21,Thodoros,Rathonyi,d001,9999-01-01
446448,1955-03-10,Lobel,Gulla,d001,9999-01-01
446453,1952-08-27,Miomir,Salvesen,d001,9999-01-01
446455,1954-04-01,Mabhin,Honiden,d006,9999-01-01
446456,1954-02-18,Shimshon,Usery,d005,9999-01-01
446468,1955-01-09,Kagan,Lanphier,d004,9999-01-01
446469,1954-12-21,Yucai,Krupka,d005,9999-01-01
446484,1952-11-27,Flemming,Buescher,d002,9999-01-01
446494,1954-10-28,Edwin,Badr,d009,9999-01-01
446497,1952-03-01,Kyoichi,Bahi,d009,9999-01-01
446498,1954-01-21,Taisook,Bierbaum,d007,9999-01-01
446503,1954-03-28,Udo,Stanger,d005,9999-01-01
446505,1953-09-28,Lubomir,Neimat,d005,9999-01-01
446511,1953-03-14,Guoxiang,Hennings,d002,9999-01-01
446512,1953-09-08,Chiranjit,Ruther,d004,9999-01-01
446516,1952-10-14,Kristin,Schlegelmilch,d004,9999-01-01
446529,1953-03-26,Shan,Mitchem,d004,9999-01-01
446531,1952-04-12,Yucai,Ushiama,d005,9999-01-01
446533,1954-03-01,Xiaoshan,Kalorkoti,d004,9999-01-01
446536,1955-06-19,Heng,Acton,d005,9999-01-01
446538,1954-05-12,Van,Simkin,d009,9999-01-01
446544,1955-02-20,Conal,Kumaresan,d004,9999-01-01
446548,1952-03-25,Seongbin,Thummel,d009,9999-01-01
446558,1953-09-29,Weiyi,Braunschweig,d001,9999-01-01
446561,1954-12-12,Sivanarayana,Sridhar,d004,9999-01-01
446565,1954-02-03,Phule,Passafiume,d007,9999-01-01
446574,1955-09-18,Lijia,Vuskovic,d003,9999-01-01
446576,1955-09-18,Basim,Schwartzbauer,d005,9999-01-01
446578,1955-11-06,Zine,Selenyi,d005,9999-01-01
446579,1953-06-05,Odysseas,Sigstam,d009,9999-01-01
